当初,15,23.163270,2.845351,3.664498,6.509849,150.789382
当是,30,46.326540,1.632268,4.148394,5.780663,267.798102
当着,36,55.591848,4.084963,3.924677,8.009640,445.270668
当真,17,26.251706,3.000000,2.409267,5.409267,142.002492
当真的,9,273.168523,2.321928,2.947703,5.269631,1439.497281
当家,24,37.061232,4.175736,3.291393,7.467129,276.740988
当了,19,29.340142,2.641121,3.418296,6.059417,177.784147
当面,14,21.619052,2.845351,3.324863,6.170214,133.394174
当铺,27,41.693886,3.661226,2.134336,5.795562,241.639515
当铺里,16,1052.204680,3.139572,2.952820,6.092392,6410.443155
当作,12,18.530616,3.418296,3.418296,6.836592,126.686254
当槽儿的,6,153.082527,1.918296,2.321928,4.240224,649.104194
日一早,38,167.415553,2.482733,3.490602,5.973334,1000.029042
日夜不,7,88.664158,2.321928,2.235926,4.557854,404.118326
日夜里,5,44.704617,1.921928,2.321928,4.243856,189.719967
日早起,15,62.463986,2.149255,3.169925,5.319180,332.257210
日就要,6,28.499194,2.251629,2.251629,4.503258,128.339231
日子,132,13.443106,3.563705,5.163881,8.727586,117.325865
日晚间,6,32.570507,2.251629,2.584963,4.836592,157.530243
日饭后,9,63.626107,1.584963,2.584963,4.169925,265.316093
有趣,60,49.799470,5.081417,2.034941,7.116358,354.390872
有些,201,13.220927,5.601453,6.337433,11.938886,157.843132
有些意思,11,40.888604,2.846439,1.921928,4.768367,194.971886
有个好歹,7,131.224841,2.521641,1.000010,3.521651,462.128046
有一种,13,51.909766,3.238901,3.700440,6.939341,360.219568
有一段,6,30.567555,2.251629,2.584963,4.836592,147.842780
有一半,12,26.862397,2.855389,3.027169,5.882558,158.019597
有一副,11,50.786718,1.672933,2.049452,3.722385,189.047724
有一个,109,10.594741,4.786543,6.117064,10.903607,115.520896
有一件,29,18.791896,3.095308,2.403695,5.499004,103.336704
有一件大,5,44.903584,2.321928,1.921928,4.243856,190.564354
有一件事,13,52.229959,2.292481,2.807355,5.099836,266.364232
有一句,31,17.960936,3.372254,2.338269,5.710523,102.566334
有一句话,18,29.235100,2.278352,2.918296,5.196648,151.924512
有一位,16,34.259288,2.664498,3.750000,6.414498,219.756129
有一定的,6,61.068875,2.584963,1.921928,4.506891,275.230737
有一番,12,21.360460,2.855389,3.584963,6.440351,137.568860
有几,133,13.679991,4.826491,3.714325,8.540817,116.838292
有几处,8,42.212337,2.405639,2.750000,5.155639,217.631576
有几个,56,22.421729,4.449007,5.063000,9.512008,213.275661
有金玉,5,32.118083,2.321928,1.921928,4.243856,136.304525
有两三个,9,42.939053,2.947703,2.419382,5.367085,230.457533
有限,19,38.425084,3.531631,1.378783,4.910414,188.683076
有什么,281,22.612110,4.537957,5.580898,10.118855,228.808660
有什么说的,7,52.896410,2.521641,1.584963,4.106603,217.224564
有什么不,26,23.057041,2.964976,3.623517,6.588493,151.911147
有什么事,32,28.377897,3.967720,2.750000,6.717720,190.634767
有什么话,19,16.849376,3.521641,3.085055,6.606696,111.318702
有许多,34,13.395382,3.901211,4.395999,8.297210,111.144289
有许多的,6,91.603312,2.251629,2.584963,4.836592,443.047816
有了不是,9,36.038304,2.947703,1.000010,3.947713,142.268872
有了人家,10,51.082427,2.921928,2.235926,5.157854,263.475724
有四五,9,29.548636,2.503258,2.058814,4.562072,134.803012
有多少,23,22.503928,3.787144,4.368523,8.155666,183.534533
有五六,6,40.293595,2.584963,1.918296,4.503258,181.452467
有钱的,7,26.518007,2.807355,2.807355,5.614710,148.890914
有三分,7,47.009194,2.807355,2.807355,5.614710,263.942984
有本事,13,96.033068,2.777363,3.321928,6.099291,585.733615
有话问,5,36.009467,2.321928,1.370951,3.692879,132.978593
有年纪的人,9,49.461578,2.419382,2.584963,5.004344,247.522775
有好几,9,27.701846,2.947703,2.503258,5.450961,151.001688
有体面的,5,109.051562,1.921928,1.500000,3.421928,373.166604
有无限,5,82.079545,2.321928,1.370951,3.692879,303.109802
有造化的,13,116.749319,1.040852,2.321928,3.362780,392.602297
女儿,206,33.703098,4.859630,6.112316,10.971946,369.788568
女婿,32,760.159280,4.364735,4.487123,8.851858,6728.821991
女学生,8,24.294189,2.405639,3.000000,5.405639,131.325615
女眷,11,194.790815,3.459432,3.277613,6.737045,1312.314500
女孩,135,390.159645,3.889086,1.107984,4.997070,1949.655250
女孩儿,71,948.688066,3.862709,4.345824,8.208534,7787.337869
女孩儿家,14,30.185287,2.118078,2.807355,4.925433,148.675613
女孩子,62,242.704638,3.206253,4.433848,7.640102,1854.288081
女孩子们,15,40.580872,3.056565,3.169925,6.226490,252.676381
女道士,5,57.593982,1.370951,2.321928,3.692879,212.687588
女先儿,13,692.296353,3.095795,3.334679,6.430474,4451.793976
女工,5,32.250135,2.321928,2.321928,4.643856,149.764989
女尼,27,469.585002,3.669275,3.503539,7.172814,3368.245964
女尼道,5,626.334551,2.000000,1.000010,3.000010,1879.009915
女尼女道,6,887.630146,1.792481,1.792481,3.584963,3182.120788
子后头,6,28.644527,2.251629,2.251629,4.503258,128.993704
细看,32,24.467235,4.001629,2.713216,6.714845,164.293699
细看时,5,58.138460,1.000010,2.321928,3.321938,193.132366
细细,89,335.254334,5.173058,2.981024,8.154082,2733.691298
细细的,46,29.052371,4.733870,3.989968,8.723837,253.448157
细细的告诉了,5,856.063900,2.321928,1.921928,4.243856,3633.012080
细细告诉,5,64.085172,1.500000,1.921928,3.421928,219.294852
细说与,5,160.446665,1.370951,2.321928,3.692879,592.510068
细问,23,20.663344,3.381580,3.947703,7.329283,151.447504
细述,11,359.362511,1.277613,1.000010,2.277623,818.492477
细想,28,28.059538,3.973661,3.646439,7.620100,213.816486
细致,5,59.893752,2.321928,2.000000,4.321928,258.856489
觉清,9,39.116208,3.169925,2.419382,5.589307,218.632495
觉察,5,142.088791,2.321928,1.921928,4.243856,603.004396
觉得,72,29.101774,4.239764,5.396452,9.636216,280.430975
其中,29,35.162986,3.584963,4.532665,8.117628,285.440029
其间,8,33.591205,2.251629,2.584963,4.836592,162.466941
其情,8,24.772876,2.521641,2.807355,5.328996,132.014548
其意,18,29.268512,2.440404,2.321928,4.762332,139.386374
其实,23,141.798522,1.584963,4.175736,5.760698,816.858514
行止,7,22.976157,2.235926,2.251629,4.487556,103.106781
行来,10,32.823082,2.646439,1.000010,3.646449,119.687704
行李,8,26.258465,2.250000,2.807355,5.057355,132.798378
行了,17,55.799239,3.750000,2.950212,6.700212,373.866732
行动,12,39.387698,2.807355,3.277613,6.084968,239.672895
行为,8,26.258465,2.750000,2.584963,5.334963,140.087927
行事,41,134.574634,4.503258,4.142915,8.646173,1163.555572
行礼,34,111.598477,4.852169,2.751629,7.603798,848.572266
行的,16,52.516930,3.327820,3.022055,6.349875,333.475930
行人,7,22.976157,2.807355,2.584963,5.392317,123.894732
行令,12,39.387698,2.617492,2.000000,4.617492,181.872398
行走,12,39.387698,3.084963,2.000000,5.084963,200.284967
止一,5,209.565159,1.521928,1.921928,3.443856,721.712271
止住,27,1131.651860,3.648432,2.923231,6.571663,7436.834954
止不,8,335.304255,2.807355,1.061278,3.868633,1297.169120
止不住,6,202.196274,2.321928,2.251629,4.573557,924.756235
止了,7,293.391223,2.521641,2.321928,4.843569,1421.060553
见识,25,50.156811,3.608884,2.404010,6.012894,301.587580
见一群,5,39.940174,1.370951,1.370951,2.741901,109.512011
见一个老婆子,5,77.169222,2.321928,2.321928,4.643856,358.362768
见一个小,20,52.014856,1.121928,2.070951,3.192879,166.077126
见了这般,16,38.775435,2.950212,1.750000,4.700212,182.252769
见他,382,8.812565,5.316594,6.123760,11.440354,100.818860
见他两个,12,25.035722,2.750000,2.855389,5.605389,140.334950
见他这般,19,65.005877,3.110578,3.521641,6.632219,431.133190
见他这样,11,37.634981,3.095795,1.584963,4.680758,176.160231
见过的,12,28.265354,3.022055,2.584963,5.607018,158.484341
见过这,17,41.562894,3.130718,3.101881,6.232599,259.044862
见过了,19,20.533948,2.499698,3.121928,5.621626,115.434183
见两三个,6,35.597667,1.792481,2.251629,4.044110,143.960897
见效,13,53.982726,1.854286,1.000010,2.854296,154.082672
见这般,21,22.093320,2.858118,2.836592,5.694710,125.815051
见宝玉进来,5,41.576936,1.584963,1.584963,3.169925,131.795770
见前面,5,39.940174,2.321928,1.921928,4.243856,169.500356
见林黛玉,22,15.243770,3.077324,4.106603,7.183927,109.510130
皆出,7,39.647882,2.521641,2.521641,5.043281,199.955420
皆是,54,305.855088,4.572469,5.374055,9.946524,3042.195006
皆有,25,141.599578,3.649001,4.297079,7.946081,1125.161649
皆无,6,33.983899,2.321928,2.251629,4.573557,155.427306
皆不,36,203.903392,3.873141,4.648956,8.522097,1737.684400
皆因,23,130.271612,2.251629,4.001823,6.253452,814.647269
皆由,8,45.311865,1.584963,3.000000,4.584963,207.753201
皆用,6,33.983899,2.321928,2.584963,4.906891,166.755273
皆知,10,56.639831,2.646439,2.251629,4.898069,277.425773
皆系,17,96.287713,3.459432,4.087463,7.546894,726.673207
皆在,11,62.303814,3.169925,3.459432,6.629357,413.034203
皆已,5,28.319916,2.321928,2.321928,4.643856,131.513615
皆说,5,28.319916,2.000000,1.921928,3.921928,111.068672
皆为,5,28.319916,2.000000,2.321928,4.321928,122.396639
出来,1047,85.482618,6.584070,5.745527,12.329597,1053.966223
出来迎接,6,241.084731,2.251629,2.000000,4.251629,1025.002874
出了,117,9.552499,5.919097,4.891653,10.810750,103.269681
出去,555,45.313136,6.473246,5.074857,11.548102,523.280728
出去逛逛,5,60.773129,1.521928,1.000010,2.521938,153.266070
出大门,7,45.364149,2.235926,2.000000,4.235926,192.159192
出手来,9,116.650668,2.419382,2.584963,5.004344,583.760121
出城去,6,272.184891,2.251629,1.000010,3.251639,885.047053
出至外,5,113.410371,2.321928,2.321928,4.643856,526.661455
出嫁的,7,190.529424,2.235926,2.251629,4.487556,855.011367
出病来,13,107.224351,3.026987,2.128085,5.155072,552.749262
于我,7,19.689788,2.807355,2.321928,5.129283,100.994494
于是,211,593.506462,2.807355,6.127398,8.934753,5302.833356
于此,11,30.941095,3.277613,1.921928,5.199542,160.879509
于心,7,19.689788,2.807355,2.321928,5.129283,100.994494
我们,1233,23.372978,6.341366,6.762297,13.103663,306.271620
我们这里,25,20.247002,2.913977,4.373661,7.287638,147.552813
我们这些人,7,51.540471,2.584963,2.584963,5.169925,266.460369
我们家里,15,43.045889,2.725481,3.700440,6.425920,276.609454
我们家的,23,25.203141,3.106891,3.516028,6.622918,166.918341
我们姑娘,29,19.311597,3.773557,4.282484,8.056042,155.575029
我们那一个,6,50.074412,2.000000,2.321928,4.321928,216.418009
我们娘儿们,5,36.814622,1.584963,1.921928,3.506891,129.104852
我们庄家人,5,85.900785,1.584963,2.321928,3.906891,335.604969
我看他,21,17.351431,2.584963,3.975418,6.560381,113.831990
我一生,7,24.848963,2.251629,2.807355,5.058984,125.710508
我告诉你,31,34.890364,3.084963,3.836592,6.921554,241.495542
我就叫他,5,30.951129,1.584963,1.921928,3.506891,108.542223
我方才到,5,82.536344,1.000010,1.921928,2.921938,241.166088
我父亲,26,19.317798,3.250000,4.363713,7.613713,147.080179
我竟不知,9,38.756196,1.584963,1.446617,3.031579,117.492478
我竟不知道,6,77.310706,1.584963,1.584963,3.169925,245.069141
我正想,8,29.491077,1.000010,2.500000,3.500010,103.219064
我和你,26,19.169200,3.277613,4.056021,7.333634,140.579905
我何尝,9,30.807643,1.000010,2.281036,3.281046,101.081297
我替你,30,36.397215,2.947703,3.907752,6.855454,249.519450
我老娘,10,18.431923,2.750000,2.921928,5.671928,104.544542
我劝你,12,54.769143,1.500000,3.459432,4.959432,271.623819
上面写,13,78.302514,1.251629,1.140116,2.391745,187.279633
上坐了,20,31.483480,2.585475,1.000010,3.585485,112.883556
上来,262,15.461248,5.791575,5.808056,11.599632,179.344780
上学去,10,231.403581,3.321928,1.657743,4.979671,1152.313660
上下人等,9,78.156113,3.000000,2.947703,5.947703,464.849333
上茶来,18,54.806111,2.258460,1.584963,3.843422,210.643035
上写着,13,62.671803,3.121928,2.000000,5.121928,321.000470
上夜的,36,185.122865,4.257111,2.786235,7.043346,1303.884364
上夜的人,17,27.429170,3.572469,3.807355,7.379824,202.422456
上头的,13,20.604428,3.180833,3.180833,6.361666,131.078491
上上下下,16,53.138592,2.846439,2.792481,5.638921,299.644301
上挂着,5,27.548045,2.321928,1.921928,4.243856,116.909943
上歪着,7,85.253951,1.842371,2.251629,4.094000,349.029689
上放着,5,23.612610,2.321928,1.921928,4.243856,100.208522
堂前,5,22.504742,2.321928,2.321928,4.643856,104.508784
堂屋,14,162.688824,2.753434,2.084963,4.838397,787.153101
堂客,9,354.588411,3.169925,2.321928,5.491853,1947.347463
须眉,8,340.043479,2.521641,2.000000,4.521641,1537.554411
须得,52,2210.282611,2.566190,5.195350,7.761540,17155.197499
须要,14,595.076088,1.584963,3.664498,5.249460,3123.828286
眉开眼笑,7,770.329910,1.148835,1.000010,2.148845,1655.319463
诚心,6,4722.201587,2.321928,2.000000,4.321928,20409.015708
不能,437,33.541146,5.844112,7.155705,12.999817,436.028758
不能见,12,32.548869,3.321928,2.751629,6.073557,197.687418
不能来,13,35.261274,3.700440,2.058814,5.759254,203.078622
不能的,9,24.411651,2.947703,1.500000,4.447703,108.575770
不能了,14,37.973680,3.182006,2.000000,5.182006,196.779831
不肖,11,57.104377,3.169925,2.846439,6.016364,343.560735
不得,818,12.776636,5.556539,6.799928,12.356468,157.874084
不得主意,8,43.877288,3.000000,1.584963,4.584963,201.175719
不堪,24,28.552188,4.418296,2.774397,7.192693,205.367134
不堪的,5,58.756682,2.321928,2.321928,4.643856,272.857584
不觉,173,17.032857,3.764458,5.672724,9.437183,160.742183
不足,33,14.276094,4.375222,3.689704,8.064926,115.135644
不如趁,6,58.756682,1.000010,2.251629,3.251639,191.055530
不如咱们,5,34.206501,1.000010,2.321928,3.321938,113.631879
不知,1074,20.811028,5.922212,5.474526,11.396738,237.177833
不知为何,7,60.716922,2.321928,2.000000,4.321928,262.414171
不知为什么,6,34.776488,2.584963,2.251629,4.836592,168.199670
不知有何,6,52.043076,1.000010,1.792481,2.792491,145.329835
不知道,279,16.575444,4.845721,4.458544,9.304265,154.222330
不知是,86,23.962000,3.719219,4.043892,7.763111,186.019667
不知是那,20,43.075264,2.855389,2.178390,5.033778,216.831332
不知是那一,7,63.191935,1.584963,1.148835,2.733797,172.753944
不知是那一个,5,64.166293,1.584963,2.321928,3.906891,250.690686
不知是那里,5,48.193483,1.500000,1.921928,3.421928,164.914634
不知是那个,5,48.193483,2.321928,2.321928,4.643856,223.803605
不知是什么,7,36.719308,1.251629,2.128085,3.379714,124.100776
不知是何,9,54.645230,3.000000,3.169925,6.169925,337.156970
不知是谁,8,30.358461,2.807355,2.000000,4.807355,145.943897
不知那里去了,6,38.974985,2.321928,1.000010,3.321938,129.472488
不知怎么,40,34.170725,3.386839,3.537972,6.924811,236.625819
不知怎么样,15,63.191935,2.565448,2.406666,4.972115,314.197546
不知怎样,7,60.716922,2.251629,2.584963,4.836592,293.662959
不知好歹的,5,63.191935,2.000000,1.921928,3.921928,247.834224
不知不觉,8,40.372810,2.000000,2.750000,4.750000,191.770848
不知要怎,5,60.716922,2.000000,1.521928,3.521928,213.840634
不过,526,11.574914,5.748069,5.741693,11.489763,132.993018
不过是,142,58.756682,4.228071,6.215482,10.443553,613.628519
不敢,511,41.865619,4.866132,6.669760,11.535892,482.957261
不敢说,31,41.396754,3.438432,3.616875,7.055307,292.066803
不敢回,9,22.284241,2.500000,2.521641,5.021641,111.903452
不敢再,13,32.188349,2.292481,2.719295,5.011776,161.320787
不敢作,13,32.188349,3.180833,1.145110,4.325943,139.244975
不敢作声,10,60.716922,2.646439,1.584963,4.231402,256.917696
不敢出,9,22.284241,3.169925,2.503258,5.673183,126.422587
不敢多,13,32.188349,3.085055,2.565448,5.650503,181.880377
不敢造次,10,26.326656,2.370951,2.000000,4.370951,115.072513
不敢言语,21,57.957062,2.895462,1.251629,4.147091,240.353211
不敢违拗,11,47.706153,2.913977,1.000010,3.913987,186.721266
不愿意,40,22.383498,4.684184,3.546594,8.230777,184.233588
不成,262,22.034384,6.069994,4.474824,10.544818,232.348567
不曾,123,23.028978,5.091449,5.831148,10.922596,251.536235
不曾听,8,39.171122,2.155639,1.061278,3.216917,126.010254
不曾听见,6,40.477948,1.918296,2.000000,3.918296,158.604575
不是好事,5,43.369230,1.370951,1.000010,2.370961,102.826735
不禁,55,18.474945,4.084963,5.015371,9.100333,168.128163
不耐烦,11,43.088234,2.732159,1.000010,3.732169,160.812566
不必,203,15.192908,4.404162,5.793323,10.197486,154.929454
不免,90,24.948514,4.028946,4.969905,8.998852,224.507982
不免又,19,35.768389,2.000000,4.037401,6.037401,215.948115
不枉,29,35.234615,1.740953,4.168326,5.909279,208.211175
不在家,75,18.134779,4.646724,3.324863,7.971587,144.562963
不及,73,14.782339,4.619288,4.943773,9.563061,141.364405
不惯,20,14.276094,3.664498,3.690117,7.354614,104.995166
不长进,9,31.106479,2.503258,1.548795,4.052053,126.045110
不长进的,5,50.597435,1.921928,2.321928,4.243856,214.728238
不容他,8,33.575247,2.750000,3.000000,5.750000,193.057671
不妨,45,26.491721,3.725104,2.843074,6.568178,174.002350
不到的,15,32.642601,1.558939,2.725481,4.284419,139.854584
不似先,10,53.415166,3.121928,1.356780,4.478708,239.230917
不似先前,7,60.716922,2.521641,1.664498,4.186138,254.169440
不似往,10,48.963902,2.807355,1.570951,4.378306,214.378922
不似往日,6,60.716922,2.000000,2.584963,4.584963,278.384811
不肯,190,36.654836,5.428407,6.140362,11.568769,424.051333
不肯去,6,44.067512,2.251629,2.000000,4.251629,187.358719
不肯叫,7,51.412097,2.251629,2.235926,4.487556,230.714640
不肯说,11,58.756682,3.169925,1.879965,5.049890,296.714780
不肯来,5,41.969059,2.321928,1.584963,3.906891,163.968522
不肯多,5,58.756682,2.000000,1.921928,3.921928,230.439484
不好意思,43,17.869006,4.136864,3.240602,7.377465,131.827971
不相干的,6,45.537692,1.584963,1.000010,2.584973,117.713680
不用,308,17.026281,4.539264,6.459901,10.999164,187.274862
不用说,42,57.390248,4.306075,3.302550,7.608625,436.660862
不用你,9,24.945976,2.000000,2.641604,4.641604,115.789345
不信,79,12.127005,4.803867,3.721413,8.525280,103.386110
不但,85,11.838712,3.932138,4.881979,8.814117,104.347792
不但不,19,23.257853,2.584963,3.108376,5.693338,132.414826
不但不能,7,47.224273,1.584963,2.807355,4.392317,207.423996
不忍,32,15.101984,4.521641,4.251629,8.773270,132.493779
不多时,17,43.428852,2.155639,1.584963,3.740602,162.450033
不多几,9,58.756682,2.584963,2.197160,4.782122,280.981637
不住,183,11.741686,4.467942,5.328064,9.796006,115.021628
不住的,14,22.232258,3.235926,2.846439,6.082366,135.224725
不胜,19,16.692049,3.852169,3.392747,7.244916,120.932492
不许,131,19.948462,4.888520,5.842679,10.731199,214.070926
不许他,10,25.546384,2.521641,2.446439,4.968080,126.916477
不许我,9,52.881014,1.370951,3.169925,4.540876,240.126107
不许动,5,48.963902,2.000000,1.000010,3.000010,146.892196
不认得,36,22.991745,3.778306,3.391386,7.169692,164.843732
不像,70,11.756783,4.632230,4.568879,9.201109,108.175444
不放心的,6,45.537692,2.584963,2.584963,5.169925,235.426450
不理他,29,36.254123,3.766550,1.921928,5.688479,206.230804
不理论,23,48.264418,3.000973,2.235926,5.236899,252.755890
不理我,19,36.012160,3.683542,2.405639,6.089181,219.284577
不理会,22,39.171122,2.642424,2.251629,4.894053,191.705550
不遂心,9,44.067512,3.169925,1.251629,4.421554,194.846891
不言语,80,30.522952,4.059020,1.038921,5.097941,155.604194
不谙,6,42.828282,2.251629,2.251629,4.503258,192.866820
不自在,52,42.435382,4.656889,2.084963,6.741851,286.093022
不怕臊,6,44.067512,1.792481,1.921928,3.714409,163.684778
不受用,28,33.575247,4.164498,1.500000,5.664498,190.186913
不为别的,8,60.716922,1.548795,1.000010,2.548805,154.755591
不中用,56,50.621142,3.853155,1.386614,5.239769,265.243082
不大好,26,33.210299,3.392747,2.584963,5.977710,198.521532
不大理,14,21.233725,3.182006,2.495603,5.677609,120.556780
不大理会,5,60.716922,1.921928,1.000010,2.921938,177.411088
不大说话,5,60.716922,1.584963,1.370951,2.955913,179.473945
不防,39,26.832177,4.186569,4.324901,8.511470,228.381271
不防头,5,58.756682,1.921928,1.000010,2.921938,171.683389
不提,91,13.969081,4.564685,3.319080,7.883764,110.128947
不犯着,11,53.860292,1.370951,3.459432,4.830382,260.165798
不依,94,13.834565,5.073805,2.727759,7.801564,107.931247
不拘,23,21.531158,3.459432,3.572624,7.032055,151.408296
不晓得,8,26.114081,1.664498,2.251629,3.916127,102.266057
不希罕,13,20.644240,3.180833,2.521641,5.702474,117.723233
不够,36,13.705050,3.871896,3.684184,7.556079,103.556449
不敷,7,19.986532,2.807355,2.584963,5.392317,107.773724
不祥,8,25.379723,2.750000,1.459148,4.209148,106.827008
不留心,13,21.217691,3.334679,2.521641,5.856320,124.257583
不害臊,10,36.722927,2.521928,1.000010,3.521938,129.335874
不懂,38,32.387557,4.205569,2.900052,7.105620,230.133680
不懂事,5,48.963902,2.321928,1.000010,3.321938,162.655052
若说,78,64.005009,2.521641,5.244445,7.766086,497.068389
若果然,8,31.811810,1.500000,2.000000,3.500000,111.341335
若不,109,89.442897,3.783496,5.440273,9.223769,825.000624
若不依,6,55.078427,2.000000,1.921928,3.921928,216.013629
若要,24,19.693849,1.792481,4.368523,6.161004,121.333878
若有,50,41.028852,3.095795,4.814177,7.909973,324.537094
若是,162,132.933480,3.664498,5.966495,9.630993,1280.281387
彼此,44,3420.544388,3.452820,4.687324,8.140144,27843.723458
彼时,32,2487.668646,1.000010,3.882049,4.882059,12144.944671
裙子,19,5383.309809,3.681881,3.095795,6.777676,36486.330005
实在,94,735.348174,5.010939,5.101363,10.112303,7436.063329
实在不,14,32.918218,2.807355,2.692381,5.499736,181.041490
实在不知,5,46.439469,1.584963,1.370951,2.955913,137.271035
实是,6,46.937117,1.584963,2.584963,4.169925,195.724260
实不,13,101.697088,2.725481,2.777363,5.502843,559.623144
实的,12,93.874235,2.450826,3.584963,6.035788,566.605009
实告诉你,7,219.002403,1.000010,1.792481,2.792491,611.562293
实说,6,46.937117,2.251629,1.921928,4.173557,195.894748
实系,5,39.114265,2.000000,2.321928,4.321928,169.049039
则为,11,22.372216,2.000000,3.277613,5.277613,118.071907
悔不,15,1911.985994,1.052982,1.746466,2.799447,5352.504168
益发,10,1909.288456,2.251629,2.721928,4.973557,9495.955468
大荒山,5,254.804694,2.321928,1.521928,3.843856,979.432602
大小事,9,50.960939,2.281036,2.281036,4.562072,232.487484
大哭起来,32,109.425656,3.582283,1.000010,4.582293,501.420374
大笑起来,15,57.240323,2.973557,1.000010,3.973567,227.448273
大家,546,39.067048,5.298788,6.914001,12.212789,477.117603
大家都,37,15.315488,3.085055,4.257581,7.342636,112.456054
大家散了,5,119.259846,1.000010,1.000010,2.000020,238.522076
大家商议,8,119.467254,1.500000,2.521641,4.021641,480.454363
大夫来,29,17.720636,3.142065,2.551269,5.693334,100.889499
大夫瞧,7,54.802327,2.235926,2.807355,5.043281,276.383550
大夫进来,5,24.099140,2.321928,1.921928,4.243856,102.273283
大门前,7,24.433327,1.792481,2.584963,4.377444,106.955514
大年纪,20,40.445190,1.141154,2.155639,3.296793,133.339401
大约是,5,254.804694,1.500000,2.321928,3.821928,973.845220
大哥哥,23,25.152395,3.219528,4.277613,7.497142,188.571068
大嫂子,36,51.824684,3.572318,4.319718,7.892036,409.002270
大红猩猩毡,6,274.038644,2.584963,2.251629,4.836592,1325.413022
大老爷,71,28.311633,4.676014,5.313504,9.989519,282.819583
大爷,160,11.448219,4.780565,5.915963,10.696528,122.456200
大爷的,13,29.841991,3.546594,2.807390,6.353984,189.615535
大爷在,10,31.069583,2.500000,2.641604,5.141604,159.747498
大奶奶的,11,38.110004,2.921928,3.277613,6.199542,236.264555
大奶奶和,6,29.692753,2.584963,1.792481,4.377444,129.978356
大观园,53,254.804694,4.430199,3.791660,8.221859,2094.968213
大观园中,14,263.305485,3.026987,3.321928,6.348915,1671.704124
大观园的,5,148.227112,1.921928,2.321928,4.243856,629.054546
大些的,5,31.227790,1.370951,2.000000,3.370951,105.267339
大胆子,5,60.667784,1.921928,2.321928,4.243856,257.465352
可以,127,31.194004,4.879445,6.134068,11.013513,343.555577
可以不必,5,181.852645,1.000010,2.321928,3.321938,604.103230
可以不用,5,119.857425,1.584963,2.321928,3.906891,468.269848
可怜,84,20.632255,4.944594,4.209902,9.154496,188.877892
可怜我,8,377.678393,2.251629,3.000000,5.251629,1983.426864
可怜见,16,472.097991,3.378783,1.014098,4.392881,2073.870365
可怜的,5,388.835559,1.921928,1.921928,3.843856,1494.627969
可巧,93,22.842854,3.182006,5.367707,8.549712,195.299828
可巧遇见,10,325.240586,2.000000,2.846439,4.846439,1576.258773
可知,104,25.544697,1.636804,4.356909,5.993713,153.107569
可知天下,5,232.640734,1.000010,2.321928,3.321938,772.818117
可是,129,31.685249,3.496110,5.421050,8.917160,282.542437
可惜,61,14.982947,3.602589,3.657988,7.260577,108.784845
可惜这,10,472.097991,1.584963,3.121928,4.706891,2222.113594
可惜了,9,432.270106,3.000000,2.113283,5.113283,2210.319531
可不,161,39.545155,3.997673,3.165258,7.162931,283.259220
可不是,93,49.498436,3.407852,5.377678,8.785530,434.869985
如何,299,96.534987,5.889053,6.281881,12.170935,1174.921031
如何敢,7,29.621231,1.921928,2.521641,4.443569,131.623974
如何禁得,6,110.682897,2.584963,2.251629,4.836592,535.327978
如何能,7,27.749997,2.000000,2.807355,4.807355,133.404085
如此,422,101.036882,5.706055,4.705794,10.411848,1051.980682
如此说,98,21.189504,3.637547,2.507380,6.144927,130.207964
如今,1018,174.029645,4.852179,7.130357,11.982536,2085.316547
如今大了,5,54.181706,1.584963,1.000010,2.584973,140.058221
如今虽说,6,92.108901,1.000010,2.251629,3.251639,299.504909
如今还是,8,32.749831,1.500000,2.500000,4.000000,130.999325
如今我,60,24.529096,2.128085,4.447430,6.575515,161.291446
如今我们家,6,79.249398,1.000010,2.251629,3.251639,257.690446
如有所,8,93.182486,1.459148,1.750000,3.209148,299.036381
如海,24,48.842474,2.484996,4.121928,6.606924,322.698521
如雷,5,58.427153,2.000000,1.584963,3.584963,209.459151
时常,69,12.547309,4.506328,5.436575,9.942903,124.756679
时常在,5,130.151281,2.321928,2.321928,4.643856,604.403830
时候,172,31.277350,2.561866,5.472018,8.033884,251.278606
欲行,5,88.541280,2.000000,2.321928,4.321928,382.669045
欲待,10,177.082560,2.000000,2.921928,4.921928,871.587625
欲说,14,247.915583,1.089230,1.094914,2.184144,541.483432
欲回,5,88.541280,2.321928,1.921928,4.243856,375.756458
欲要,14,247.915583,1.921928,3.807355,5.729283,1420.378541
已有,35,22.370314,4.461092,3.470487,7.931579,177.431919
已有了,14,16.654940,3.807355,2.845351,6.652706,110.800414
已到,27,17.257099,3.820889,2.935330,6.756219,116.592747
已到了,9,24.743618,2.321928,2.947703,5.269631,130.389734
已进来了,8,63.649400,2.807355,1.000010,3.807365,242.336493
已经,216,138.056794,5.730254,6.800017,12.530271,1729.889039
已经打,8,63.793334,2.000000,1.298795,3.298795,210.441127
已经大,5,39.870834,2.321928,1.921928,4.243856,169.206084
已经说,5,39.870834,2.321928,1.370951,3.692879,147.238152
已经回,8,63.793334,2.405639,1.811278,4.216917,269.011206
已经有,5,39.870834,1.370951,1.921928,3.292879,131.289818
已经许,6,47.845000,2.321928,1.251629,3.573557,170.976849
已四更,5,173.080359,1.370951,1.921928,3.292879,569.932627
已预备下,5,171.078374,1.921928,1.921928,3.843856,657.600667
已是,48,30.679288,4.657882,5.251629,9.909512,304.016755
